year,quarter,emission_medium,pollutant_type,quantity_kg,location,regulatory_limit_kg,monitoring_method,discharge_point,exceedance_flag,facility_type,unit,permit_id,regulator,lab_accreditation,test_report_id
2017,Q2,Land,Hazardous Sludge,37.36,Nagothane Plant,7440.0,Lab analysis,NAG-L-2521,No,Petchem,kg,PCB-NAGO-11888,KSPCB (Karnataka),NABL + ISO 17025,TR-2017Q2-534026
2017,Q2,Land,Spent Catalyst,26.07,Nagothane Plant,4800.0,Weighbridge data,NAG-L-7252,No,Petchem,kg,PCB-NAGO-11888,TNPCB (Tamil Nadu),ISO 17025,TR-2017Q2-169198
2017,Q2,Air,NOx,20.01,Visakhapatnam Port,3600.0,CEMS — Continuous,VIS-A-6186,No,Logistics,kg,PCB-VISA-86174,GPCB (Gujarat),MoEF Recognised,TR-2017Q2-536430
2017,Q2,Air,SOx,23.46,Visakhapatnam Port,4400.0,CEMS — Continuous,VIS-A-1256,No,Logistics,kg,PCB-VISA-86174,KSPCB (Karnataka),ISO 17025,TR-2017Q2-299172
2017,Q2,Air,PM10,3.71,Visakhapatnam Port,720.0,Manual stack sampling,VIS-A-7414,No,Logistics,kg,PCB-VISA-86174,APPCB (Andhra Pradesh),External — DNV,TR-2017Q2-187547
2017,Q2,Air,PM2.5,2.39,Visakhapatnam Port,440.0,CEMS — Continuous,VIS-A-9372,No,Logistics,kg,PCB-VISA-86174,WBPCB (West Bengal),External — DNV,TR-2017Q2-975930
2017,Q2,Air,VOC,6.47,Visakhapatnam Port,1280.0,CEMS — Continuous,VIS-A-9230,No,Logistics,kg,PCB-VISA-86174,KSPCB (Karnataka),ISO 17025,TR-2017Q2-187255
2017,Q2,Air,CO,4.18,Visakhapatnam Port,560.0,Manual stack sampling,VIS-A-8648,No,Logistics,kg,PCB-VISA-86174,GPCB (Gujarat),External — DNV,TR-2017Q2-943964
2017,Q2,Air,NH3,1.9,Visakhapatnam Port,248.0,CEMS — Continuous,VIS-A-5589,No,Logistics,kg,PCB-VISA-86174,WBPCB (West Bengal),ISO 17025,TR-2017Q2-102488
2017,Q2,Water,BOD,5.69,Visakhapatnam Port,1000.0,Auto-sampler 24h composite,VIS-W-9365,No,Logistics,kg,PCB-VISA-20686,OSPCB (Odisha),NABL,TR-2017Q2-053555
2017,Q2,Water,COD,15.39,Visakhapatnam Port,2800.0,Auto-sampler 24h composite,VIS-W-7283,No,Logistics,kg,PCB-VISA-20686,GPCB (Gujarat),MoEF Recognised,TR-2017Q2-221385
2017,Q2,Water,TSS,15.53,Visakhapatnam Port,1800.0,Manual grab sampling,VIS-W-2326,No,Logistics,kg,PCB-VISA-20686,WBPCB (West Bengal),MoEF Recognised,TR-2017Q2-850058
2017,Q2,Water,Oil & Grease,1.0,Visakhapatnam Port,160.0,Manual grab sampling,VIS-W-5261,No,Logistics,kg,PCB-VISA-20686,GPCB (Gujarat),ISO 17025,TR-2017Q2-185451
2017,Q2,Water,Total Nitrogen,1.78,Visakhapatnam Port,360.0,Online TOC analyser,VIS-W-9122,No,Logistics,kg,PCB-VISA-20686,APPCB (Andhra Pradesh),External — DNV,TR-2017Q2-636736
2017,Q2,Water,Total Phosphorus,0.75,Visakhapatnam Port,112.0,Auto-sampler 24h composite,VIS-W-4997,No,Logistics,kg,PCB-VISA-20686,APPCB (Andhra Pradesh),External — DNV,TR-2017Q2-408943
2017,Q2,Water,Heavy Metals (Pb),0.08,Visakhapatnam Port,12.8,Auto-sampler 24h composite,VIS-W-9002,No,Logistics,kg,PCB-VISA-20686,GPCB (Gujarat),ISO 17025,TR-2017Q2-199632
2017,Q2,Land,Hazardous Sludge,18.13,Visakhapatnam Port,2480.0,Lab analysis,VIS-L-2325,No,Logistics,kg,PCB-VISA-90049,MPCB (Maharashtra),MoEF Recognised,TR-2017Q2-253810
2017,Q2,Land,Spent Catalyst,12.84,Visakhapatnam Port,1600.0,Lab analysis,VIS-L-4390,No,Logistics,kg,PCB-VISA-90049,MPCB (Maharashtra),NABL + ISO 17025,TR-2017Q2-056470
2017,Q2,Air,NOx,19.1,Mangalore Storage,3600.0,CEMS — Continuous,MAN-A-7951,No,Logistics,kg,PCB-MANG-59658,GPCB (Gujarat),External — DNV,TR-2017Q2-156186
2017,Q2,Air,SOx,20.6,Mangalore Storage,4400.0,CEMS — Continuous,MAN-A-1223,No,Logistics,kg,PCB-MANG-59658,APPCB (Andhra Pradesh),MoEF Recognised,TR-2017Q2-918927
2017,Q2,Air,PM10,3.02,Mangalore Storage,720.0,CEMS — Continuous,MAN-A-1890,No,Logistics,kg,PCB-MANG-59658,OSPCB (Odisha),MoEF Recognised,TR-2017Q2-612365
2017,Q2,Air,PM2.5,2.58,Mangalore Storage,440.0,CEMS — Continuous,MAN-A-7068,No,Logistics,kg,PCB-MANG-59658,MPCB (Maharashtra),MoEF Recognised,TR-2017Q2-575072
2017,Q2,Air,VOC,6.83,Mangalore Storage,1280.0,CEMS — Continuous,MAN-A-9709,No,Logistics,kg,PCB-MANG-59658,TNPCB (Tamil Nadu),ISO 17025,TR-2017Q2-716973
2017,Q2,Air,CO,2.59,Mangalore Storage,560.0,Manual stack sampling,MAN-A-7792,No,Logistics,kg,PCB-MANG-59658,APPCB (Andhra Pradesh),MoEF Recognised,TR-2017Q2-457564
2017,Q2,Air,NH3,0.86,Mangalore Storage,248.0,CEMS — Continuous,MAN-A-5238,No,Logistics,kg,PCB-MANG-59658,KSPCB (Karnataka),NABL + ISO 17025,TR-2017Q2-233823
2017,Q2,Water,BOD,3.82,Mangalore Storage,1000.0,Auto-sampler 24h composite,MAN-W-8857,No,Logistics,kg,PCB-MANG-59855,GPCB (Gujarat),NABL + ISO 17025,TR-2017Q2-816556
2017,Q2,Water,COD,15.8,Mangalore Storage,2800.0,Manual grab sampling,MAN-W-1939,No,Logistics,kg,PCB-MANG-59855,TNPCB (Tamil Nadu),MoEF Recognised,TR-2017Q2-381339
2017,Q2,Water,TSS,7.13,Mangalore Storage,1800.0,Auto-sampler 24h composite,MAN-W-6896,No,Logistics,kg,PCB-MANG-59855,KSPCB (Karnataka),MoEF Recognised,TR-2017Q2-870578
2017,Q2,Water,Oil & Grease,0.56,Mangalore Storage,160.0,Auto-sampler 24h composite,MAN-W-3483,No,Logistics,kg,PCB-MANG-59855,MPCB (Maharashtra),NABL,TR-2017Q2-684660
2017,Q2,Water,Total Nitrogen,1.61,Mangalore Storage,360.0,Online TOC analyser,MAN-W-1900,No,Logistics,kg,PCB-MANG-59855,CPCB (Central PCB),NABL + ISO 17025,TR-2017Q2-714713
2017,Q2,Water,Total Phosphorus,0.4,Mangalore Storage,112.0,Online TOC analyser,MAN-W-4225,No,Logistics,kg,PCB-MANG-59855,TNPCB (Tamil Nadu),External — DNV,TR-2017Q2-793032
2017,Q2,Land,Hazardous Sludge,13.28,Mangalore Storage,2480.0,Manifest reconciliation,MAN-L-4231,No,Logistics,kg,PCB-MANG-39218,MPCB (Maharashtra),External — DNV,TR-2017Q2-223357
2017,Q2,Land,Spent Catalyst,8.42,Mangalore Storage,1600.0,Lab analysis,MAN-L-3004,No,Logistics,kg,PCB-MANG-39218,WBPCB (West Bengal),NABL,TR-2017Q2-145506
2017,Q2,Air,NOx,13.65,Kochi Tankage,3600.0,CEMS — Continuous,KOC-A-9480,No,Logistics,kg,PCB-KOCH-39381,APPCB (Andhra Pradesh),NABL,TR-2017Q2-116378
2017,Q2,Air,SOx,17.43,Kochi Tankage,4400.0,CEMS — Continuous,KOC-A-8822,No,Logistics,kg,PCB-KOCH-39381,TNPCB (Tamil Nadu),ISO 17025,TR-2017Q2-483137
2017,Q2,Air,PM10,2.38,Kochi Tankage,720.0,CEMS — Continuous,KOC-A-2664,No,Logistics,kg,PCB-KOCH-39381,WBPCB (West Bengal),External — DNV,TR-2017Q2-594762
2017,Q2,Air,PM2.5,1.64,Kochi Tankage,440.0,CEMS — Continuous,KOC-A-8322,No,Logistics,kg,PCB-KOCH-39381,CPCB (Central PCB),External — DNV,TR-2017Q2-365144
2017,Q2,Air,VOC,4.11,Kochi Tankage,1280.0,CEMS — Continuous,KOC-A-8180,No,Logistics,kg,PCB-KOCH-39381,TNPCB (Tamil Nadu),NABL + ISO 17025,TR-2017Q2-082550
2017,Q2,Air,CO,1.63,Kochi Tankage,560.0,CEMS — Continuous,KOC-A-7018,No,Logistics,kg,PCB-KOCH-39381,GPCB (Gujarat),MoEF Recognised,TR-2017Q2-482652
2017,Q2,Air,NH3,0.8,Kochi Tankage,248.0,Manual stack sampling,KOC-A-6639,No,Logistics,kg,PCB-KOCH-39381,MPCB (Maharashtra),External — DNV,TR-2017Q2-436199
2017,Q2,Water,BOD,4.82,Kochi Tankage,1000.0,Manual grab sampling,KOC-W-5556,No,Logistics,kg,PCB-KOCH-52688,CPCB (Central PCB),External — DNV,TR-2017Q2-457825
2017,Q2,Water,COD,13.95,Kochi Tankage,2800.0,Online TOC analyser,KOC-W-3362,No,Logistics,kg,PCB-KOCH-52688,OSPCB (Odisha),NABL,TR-2017Q2-590596
2017,Q2,Water,TSS,5.9,Kochi Tankage,1800.0,Auto-sampler 24h composite,KOC-W-1548,No,Logistics,kg,PCB-KOCH-52688,OSPCB (Odisha),ISO 17025,TR-2017Q2-887847
2017,Q2,Water,Oil & Grease,0.7,Kochi Tankage,160.0,Manual grab sampling,KOC-W-7007,No,Logistics,kg,PCB-KOCH-52688,GPCB (Gujarat),NABL,TR-2017Q2-247231
2017,Q2,Water,Total Nitrogen,1.31,Kochi Tankage,360.0,Manual grab sampling,KOC-W-5201,No,Logistics,kg,PCB-KOCH-52688,OSPCB (Odisha),External — DNV,TR-2017Q2-076029
2017,Q2,Water,Total Phosphorus,0.39,Kochi Tankage,112.0,Auto-sampler 24h composite,KOC-W-1076,No,Logistics,kg,PCB-KOCH-52688,APPCB (Andhra Pradesh),MoEF Recognised,TR-2017Q2-151764
2017,Q2,Land,Hazardous Sludge,7.16,Kochi Tankage,2480.0,Lab analysis,KOC-L-6123,No,Logistics,kg,PCB-KOCH-59821,APPCB (Andhra Pradesh),MoEF Recognised,TR-2017Q2-034231
2017,Q2,Land,Spent Catalyst,4.71,Kochi Tankage,1600.0,Lab analysis,KOC-L-3778,No,Logistics,kg,PCB-KOCH-59821,APPCB (Andhra Pradesh),NABL,TR-2017Q2-028387
2017,Q2,Air,NOx,15.17,Nashik Logistics,3600.0,CEMS — Continuous,NAS-A-8780,No,Logistics,kg,PCB-NASH-90934,GPCB (Gujarat),MoEF Recognised,TR-2017Q2-402579
2017,Q2,Air,SOx,17.5,Nashik Logistics,4400.0,Manual stack sampling,NAS-A-9394,No,Logistics,kg,PCB-NASH-90934,KSPCB (Karnataka),External — DNV,TR-2017Q2-984152
2017,Q2,Air,PM10,3.18,Nashik Logistics,720.0,CEMS — Continuous,NAS-A-3236,No,Logistics,kg,PCB-NASH-90934,KSPCB (Karnataka),MoEF Recognised,TR-2017Q2-053696
2017,Q2,Air,PM2.5,1.54,Nashik Logistics,440.0,Manual stack sampling,NAS-A-8894,No,Logistics,kg,PCB-NASH-90934,WBPCB (West Bengal),MoEF Recognised,TR-2017Q2-822106
2017,Q2,Air,VOC,5.53,Nashik Logistics,1280.0,Manual stack sampling,NAS-A-5736,No,Logistics,kg,PCB-NASH-90934,GPCB (Gujarat),NABL + ISO 17025,TR-2017Q2-589988
2017,Q2,Air,CO,1.61,Nashik Logistics,560.0,Manual stack sampling,NAS-A-6446,No,Logistics,kg,PCB-NASH-90934,KSPCB (Karnataka),External — DNV,TR-2017Q2-940976
2017,Q2,Air,NH3,1.03,Nashik Logistics,248.0,Manual stack sampling,NAS-A-6067,No,Logistics,kg,PCB-NASH-90934,CPCB (Central PCB),ISO 17025,TR-2017Q2-084658
2017,Q2,Water,BOD,2.71,Nashik Logistics,1000.0,Auto-sampler 24h composite,NAS-W-2809,No,Logistics,kg,PCB-NASH-73003,OSPCB (Odisha),NABL,TR-2017Q2-269331
2017,Q2,Water,COD,10.54,Nashik Logistics,2800.0,Auto-sampler 24h composite,NAS-W-3934,No,Logistics,kg,PCB-NASH-73003,TNPCB (Tamil Nadu),External — DNV,TR-2017Q2-833032
2017,Q2,Water,TSS,7.29,Nashik Logistics,1800.0,Manual grab sampling,NAS-W-9976,No,Logistics,kg,PCB-NASH-73003,TNPCB (Tamil Nadu),NABL,TR-2017Q2-535781
2017,Q2,Water,Oil & Grease,0.49,Nashik Logistics,160.0,Auto-sampler 24h composite,NAS-W-6435,No,Logistics,kg,PCB-NASH-73003,CPCB (Central PCB),ISO 17025,TR-2017Q2-401227
2017,Q2,Water,Total Nitrogen,1.44,Nashik Logistics,360.0,Online TOC analyser,NAS-W-7948,No,Logistics,kg,PCB-NASH-73003,CPCB (Central PCB),NABL + ISO 17025,TR-2017Q2-920009
2017,Q2,Water,Total Phosphorus,0.31,Nashik Logistics,112.0,Online TOC analyser,NAS-W-7177,No,Logistics,kg,PCB-NASH-73003,MPCB (Maharashtra),NABL + ISO 17025,TR-2017Q2-998328
2017,Q2,Land,Hazardous Sludge,10.15,Nashik Logistics,2480.0,Lab analysis,NAS-L-5551,No,Logistics,kg,PCB-NASH-70494,KSPCB (Karnataka),MoEF Recognised,TR-2017Q2-577268
2017,Q2,Land,Spent Catalyst,6.37,Nashik Logistics,1600.0,Manifest reconciliation,NAS-L-4350,No,Logistics,kg,PCB-NASH-70494,WBPCB (West Bengal),MoEF Recognised,TR-2017Q2-529402
2017,Q2,Air,NOx,12.19,Kandla Terminal,3600.0,CEMS — Continuous,KAN-A-3332,No,Logistics,kg,PCB-KAND-33935,APPCB (Andhra Pradesh),NABL,TR-2017Q2-952808
2017,Q2,Air,SOx,13.99,Kandla Terminal,4400.0,Manual stack sampling,KAN-A-5842,No,Logistics,kg,PCB-KAND-33935,APPCB (Andhra Pradesh),MoEF Recognised,TR-2017Q2-433923
2017,Q2,Air,PM10,1.82,Kandla Terminal,720.0,CEMS — Continuous,KAN-A-8684,No,Logistics,kg,PCB-KAND-33935,WBPCB (West Bengal),NABL + ISO 17025,TR-2017Q2-603925
2017,Q2,Air,PM2.5,1.38,Kandla Terminal,440.0,Manual stack sampling,KAN-A-5342,No,Logistics,kg,PCB-KAND-33935,GPCB (Gujarat),External — DNV,TR-2017Q2-372336
2017,Q2,Air,VOC,5.13,Kandla Terminal,1280.0,Manual stack sampling,KAN-A-9288,No,Logistics,kg,PCB-KAND-33935,WBPCB (West Bengal),NABL,TR-2017Q2-960240
2017,Q2,Air,CO,2.08,Kandla Terminal,560.0,Manual stack sampling,KAN-A-9998,No,Logistics,kg,PCB-KAND-33935,KSPCB (Karnataka),MoEF Recognised,TR-2017Q2-489844
2017,Q2,Air,NH3,0.81,Kandla Terminal,248.0,CEMS — Continuous,KAN-A-9619,No,Logistics,kg,PCB-KAND-33935,GPCB (Gujarat),ISO 17025,TR-2017Q2-634887
2017,Q2,Water,BOD,3.17,Kandla Terminal,1000.0,Auto-sampler 24h composite,KAN-W-2464,No,Logistics,kg,PCB-KAND-16004,OSPCB (Odisha),External — DNV,TR-2017Q2-450633
2017,Q2,Water,COD,7.25,Kandla Terminal,2800.0,Manual grab sampling,KAN-W-9382,No,Logistics,kg,PCB-KAND-16004,GPCB (Gujarat),MoEF Recognised,TR-2017Q2-282803
2017,Q2,Water,TSS,5.06,Kandla Terminal,1800.0,Auto-sampler 24h composite,KAN-W-4528,No,Logistics,kg,PCB-KAND-16004,MPCB (Maharashtra),MoEF Recognised,TR-2017Q2-985551
2017,Q2,Water,Oil & Grease,0.59,Kandla Terminal,160.0,Auto-sampler 24h composite,KAN-W-9987,No,Logistics,kg,PCB-KAND-16004,TNPCB (Tamil Nadu),NABL + ISO 17025,TR-2017Q2-951456
2017,Q2,Water,Total Nitrogen,1.18,Kandla Terminal,360.0,Online TOC analyser,KAN-W-2221,No,Logistics,kg,PCB-KAND-16004,WBPCB (West Bengal),NABL,TR-2017Q2-122659
2017,Q2,Water,Total Phosphorus,0.3,Kandla Terminal,112.0,Manual grab sampling,KAN-W-7096,No,Logistics,kg,PCB-KAND-16004,MPCB (Maharashtra),MoEF Recognised,TR-2017Q2-721635
2017,Q2,Land,Hazardous Sludge,6.42,Kandla Terminal,2480.0,Manifest reconciliation,KAN-L-4401,No,Logistics,kg,PCB-KAND-24633,OSPCB (Odisha),NABL,TR-2017Q2-338330
2017,Q2,Land,Spent Catalyst,3.71,Kandla Terminal,1600.0,Lab analysis,KAN-L-5500,No,Logistics,kg,PCB-KAND-24633,CPCB (Central PCB),External — DNV,TR-2017Q2-290464
2017,Q2,Air,NOx,11.57,Tuticorin Port Cluster,3600.0,CEMS — Continuous,TUT-A-7838,No,Logistics,kg,PCB-TUTI-94638,APPCB (Andhra Pradesh),ISO 17025,TR-2017Q2-792198
2017,Q2,Air,SOx,15.07,Tuticorin Port Cluster,4400.0,CEMS — Continuous,TUT-A-6012,No,Logistics,kg,PCB-TUTI-94638,OSPCB (Odisha),NABL + ISO 17025,TR-2017Q2-594533
2017,Q2,Air,PM10,2.28,Tuticorin Port Cluster,720.0,CEMS — Continuous,TUT-A-8854,No,Logistics,kg,PCB-TUTI-94638,OSPCB (Odisha),ISO 17025,TR-2017Q2-706158
2017,Q2,Air,PM2.5,1.93,Tuticorin Port Cluster,440.0,CEMS — Continuous,TUT-A-8976,No,Logistics,kg,PCB-TUTI-94638,GPCB (Gujarat),NABL + ISO 17025,TR-2017Q2-917774
2017,Q2,Air,VOC,4.83,Tuticorin Port Cluster,1280.0,Manual stack sampling,TUT-A-9118,No,Logistics,kg,PCB-TUTI-94638,APPCB (Andhra Pradesh),NABL,TR-2017Q2-991126
2017,Q2,Air,CO,1.5,Tuticorin Port Cluster,560.0,CEMS — Continuous,TUT-A-1300,No,Logistics,kg,PCB-TUTI-94638,WBPCB (West Bengal),NABL,TR-2017Q2-800266
2017,Q2,Air,NH3,0.96,Tuticorin Port Cluster,248.0,CEMS — Continuous,TUT-A-1679,No,Logistics,kg,PCB-TUTI-94638,OSPCB (Odisha),NABL,TR-2017Q2-075894
2017,Q2,Water,BOD,3.66,Tuticorin Port Cluster,1000.0,Auto-sampler 24h composite,TUT-W-4937,No,Logistics,kg,PCB-TUTI-22569,MPCB (Maharashtra),External — DNV,TR-2017Q2-470550
2017,Q2,Water,COD,13.02,Tuticorin Port Cluster,2800.0,Online TOC analyser,TUT-W-4936,No,Logistics,kg,PCB-TUTI-22569,MPCB (Maharashtra),External — DNV,TR-2017Q2-499173
2017,Q2,Water,TSS,7.12,Tuticorin Port Cluster,1800.0,Auto-sampler 24h composite,TUT-W-6770,No,Logistics,kg,PCB-TUTI-22569,GPCB (Gujarat),ISO 17025,TR-2017Q2-275663
2017,Q2,Water,Oil & Grease,0.45,Tuticorin Port Cluster,160.0,Manual grab sampling,TUT-W-9817,No,Logistics,kg,PCB-TUTI-22569,OSPCB (Odisha),MoEF Recognised,TR-2017Q2-982342
2017,Q2,Water,Total Nitrogen,1.61,Tuticorin Port Cluster,360.0,Manual grab sampling,TUT-W-4566,No,Logistics,kg,PCB-TUTI-22569,MPCB (Maharashtra),NABL + ISO 17025,TR-2017Q2-839844
2017,Q2,Water,Total Phosphorus,0.35,Tuticorin Port Cluster,112.0,Online TOC analyser,TUT-W-9569,No,Logistics,kg,PCB-TUTI-22569,MPCB (Maharashtra),NABL,TR-2017Q2-139039
2017,Q2,Land,Hazardous Sludge,8.8,Tuticorin Port Cluster,2480.0,Lab analysis,TUT-L-8805,No,Logistics,kg,PCB-TUTI-25078,CPCB (Central PCB),ISO 17025,TR-2017Q2-317150
2017,Q2,Land,Spent Catalyst,6.45,Tuticorin Port Cluster,1600.0,Lab analysis,TUT-L-9968,No,Logistics,kg,PCB-TUTI-25078,APPCB (Andhra Pradesh),External — DNV,TR-2017Q2-139783
2017,Q2,Air,NOx,9.17,Pune R&D Center,1800.0,CEMS — Continuous,PUN-A-6932,No,R&D,kg,PCB-PUNE-71862,GPCB (Gujarat),NABL + ISO 17025,TR-2017Q2-233388
2017,Q2,Air,SOx,9.54,Pune R&D Center,2200.0,CEMS — Continuous,PUN-A-5106,No,R&D,kg,PCB-PUNE-71862,WBPCB (West Bengal),ISO 17025,TR-2017Q2-470646
2017,Q2,Air,PM10,1.23,Pune R&D Center,360.0,Manual stack sampling,PUN-A-8843,No,R&D,kg,PCB-PUNE-71862,CPCB (Central PCB),MoEF Recognised,TR-2017Q2-660969
2017,Q2,Air,PM2.5,0.91,Pune R&D Center,220.0,Manual stack sampling,PUN-A-7943,No,R&D,kg,PCB-PUNE-71862,APPCB (Andhra Pradesh),External — DNV,TR-2017Q2-858531
2017,Q2,Air,VOC,2.23,Pune R&D Center,640.0,CEMS — Continuous,PUN-A-1024,No,R&D,kg,PCB-PUNE-71862,CPCB (Central PCB),NABL + ISO 17025,TR-2017Q2-115014
2017,Q2,Air,CO,1.25,Pune R&D Center,280.0,CEMS — Continuous,PUN-A-7397,No,R&D,kg,PCB-PUNE-71862,APPCB (Andhra Pradesh),MoEF Recognised,TR-2017Q2-167536
2017,Q2,Air,NH3,0.36,Pune R&D Center,124.0,Manual stack sampling,PUN-A-4843,No,R&D,kg,PCB-PUNE-71862,TNPCB (Tamil Nadu),ISO 17025,TR-2017Q2-199781
2017,Q2,Water,BOD,2.56,Pune R&D Center,500.0,Manual grab sampling,PUN-W-9889,No,R&D,kg,PCB-PUNE-34998,WBPCB (West Bengal),External — DNV,TR-2017Q2-716263
2017,Q2,Water,COD,4.7,Pune R&D Center,1400.0,Online TOC analyser,PUN-W-8762,No,R&D,kg,PCB-PUNE-34998,MPCB (Maharashtra),External — DNV,TR-2017Q2-253460
2017,Q2,Water,TSS,4.5,Pune R&D Center,900.0,Auto-sampler 24h composite,PUN-W-3072,No,R&D,kg,PCB-PUNE-34998,MPCB (Maharashtra),NABL + ISO 17025,TR-2017Q2-919759
2017,Q2,Water,Oil & Grease,0.29,Pune R&D Center,80.0,Auto-sampler 24h composite,PUN-W-4515,No,R&D,kg,PCB-PUNE-34998,KSPCB (Karnataka),MoEF Recognised,TR-2017Q2-584367
2017,Q2,Water,Total Nitrogen,0.89,Pune R&D Center,180.0,Online TOC analyser,PUN-W-9868,No,R&D,kg,PCB-PUNE-34998,OSPCB (Odisha),External — DNV,TR-2017Q2-857028
2017,Q2,Water,Total Phosphorus,0.21,Pune R&D Center,56.0,Auto-sampler 24h composite,PUN-W-5257,No,R&D,kg,PCB-PUNE-34998,APPCB (Andhra Pradesh),External — DNV,TR-2017Q2-987265
2017,Q2,Land,Hazardous Sludge,3.96,Pune R&D Center,1240.0,Weighbridge data,PUN-L-3199,No,R&D,kg,PCB-PUNE-14361,KSPCB (Karnataka),External — DNV,TR-2017Q2-081042
2017,Q2,Land,Spent Catalyst,3.97,Pune R&D Center,800.0,Weighbridge data,PUN-L-3644,No,R&D,kg,PCB-PUNE-14361,APPCB (Andhra Pradesh),MoEF Recognised,TR-2017Q2-245799
2017,Q2,Air,NOx,6.06,Bengaluru Tech Park,1800.0,Manual stack sampling,BEN-A-6358,No,R&D,kg,PCB-BENG-25308,GPCB (Gujarat),NABL + ISO 17025,TR-2017Q2-980119
2017,Q2,Air,SOx,8.04,Bengaluru Tech Park,2200.0,CEMS — Continuous,BEN-A-6009,No,R&D,kg,PCB-BENG-25308,OSPCB (Odisha),NABL + ISO 17025,TR-2017Q2-059032
2017,Q2,Air,PM10,0.93,Bengaluru Tech Park,360.0,CEMS — Continuous,BEN-A-5342,No,R&D,kg,PCB-BENG-25308,OSPCB (Odisha),MoEF Recognised,TR-2017Q2-631236
2017,Q2,Air,PM2.5,0.61,Bengaluru Tech Park,220.0,CEMS — Continuous,BEN-A-2444,No,R&D,kg,PCB-BENG-25308,CPCB (Central PCB),ISO 17025,TR-2017Q2-270146
2017,Q2,Air,VOC,2.99,Bengaluru Tech Park,640.0,Manual stack sampling,BEN-A-2302,No,R&D,kg,PCB-BENG-25308,CPCB (Central PCB),ISO 17025,TR-2017Q2-893039
2017,Q2,Air,CO,0.73,Bengaluru Tech Park,280.0,CEMS — Continuous,BEN-A-3896,No,R&D,kg,PCB-BENG-25308,MPCB (Maharashtra),ISO 17025,TR-2017Q2-387654
2017,Q2,Air,NH3,0.49,Bengaluru Tech Park,124.0,CEMS — Continuous,BEN-A-3645,No,R&D,kg,PCB-BENG-25308,MPCB (Maharashtra),MoEF Recognised,TR-2017Q2-409889
2017,Q2,Water,BOD,1.55,Bengaluru Tech Park,500.0,Auto-sampler 24h composite,BEN-W-9655,No,R&D,kg,PCB-BENG-16111,WBPCB (West Bengal),External — DNV,TR-2017Q2-028662
2017,Q2,Water,COD,5.03,Bengaluru Tech Park,1400.0,Auto-sampler 24h composite,BEN-W-1782,No,R&D,kg,PCB-BENG-16111,GPCB (Gujarat),NABL + ISO 17025,TR-2017Q2-073702
2017,Q2,Water,TSS,3.99,Bengaluru Tech Park,900.0,Online TOC analyser,BEN-W-2488,No,R&D,kg,PCB-BENG-16111,CPCB (Central PCB),MoEF Recognised,TR-2017Q2-776450
2017,Q2,Water,Oil & Grease,0.27,Bengaluru Tech Park,80.0,Online TOC analyser,BEN-W-5901,No,R&D,kg,PCB-BENG-16111,WBPCB (West Bengal),External — DNV,TR-2017Q2-632554
2017,Q2,Water,Total Nitrogen,0.64,Bengaluru Tech Park,180.0,Auto-sampler 24h composite,BEN-W-5332,No,R&D,kg,PCB-BENG-16111,GPCB (Gujarat),External — DNV,TR-2017Q2-808841
2017,Q2,Water,Total Phosphorus,0.24,Bengaluru Tech Park,56.0,Auto-sampler 24h composite,BEN-W-5287,No,R&D,kg,PCB-BENG-16111,TNPCB (Tamil Nadu),MoEF Recognised,TR-2017Q2-433836
2017,Q2,Land,Hazardous Sludge,4.4,Bengaluru Tech Park,1240.0,Lab analysis,BEN-L-1998,No,R&D,kg,PCB-BENG-88043,CPCB (Central PCB),NABL + ISO 17025,TR-2017Q2-549632
2017,Q2,Land,Spent Catalyst,3.52,Bengaluru Tech Park,800.0,Manifest reconciliation,BEN-L-4845,No,R&D,kg,PCB-BENG-88043,OSPCB (Odisha),NABL,TR-2017Q2-103383
2017,Q2,Air,NOx,6.04,Surat Polymer Lab,1800.0,Manual stack sampling,SUR-A-7396,No,R&D,kg,PCB-SURA-96834,MPCB (Maharashtra),External — DNV,TR-2017Q2-448455
2017,Q2,Air,SOx,5.74,Surat Polymer Lab,2200.0,CEMS — Continuous,SUR-A-9046,No,R&D,kg,PCB-SURA-96834,TNPCB (Tamil Nadu),NABL,TR-2017Q2-685713
2017,Q2,Air,PM10,1.34,Surat Polymer Lab,360.0,CEMS — Continuous,SUR-A-6204,No,R&D,kg,PCB-SURA-96834,OSPCB (Odisha),External — DNV,TR-2017Q2-797338
2017,Q2,Air,PM2.5,0.77,Surat Polymer Lab,220.0,Manual stack sampling,SUR-A-1582,No,R&D,kg,PCB-SURA-96834,GPCB (Gujarat),MoEF Recognised,TR-2017Q2-008955
2017,Q2,Air,VOC,1.52,Surat Polymer Lab,640.0,Manual stack sampling,SUR-A-1440,No,R&D,kg,PCB-SURA-96834,GPCB (Gujarat),External — DNV,TR-2017Q2-291549
2017,Q2,Air,CO,0.62,Surat Polymer Lab,280.0,CEMS — Continuous,SUR-A-9858,No,R&D,kg,PCB-SURA-96834,TNPCB (Tamil Nadu),NABL,TR-2017Q2-040921
2017,Q2,Air,NH3,0.33,Surat Polymer Lab,124.0,CEMS — Continuous,SUR-A-1109,No,R&D,kg,PCB-SURA-96834,CPCB (Central PCB),External — DNV,TR-2017Q2-233623
2017,Q2,Water,BOD,1.64,Surat Polymer Lab,500.0,Auto-sampler 24h composite,SUR-W-8793,No,R&D,kg,PCB-SURA-96637,CPCB (Central PCB),ISO 17025,TR-2017Q2-250439
