company,year,sector,roa,asset_turnover,working_capital,working_cap_turnover,net_debt_to_ebitda,interest_coverage,fcf,ebitda_margin,esg_capex_pct,green_assets_pct,scope1_2_emissions,esg_score,carbon_intensity_per_revenue,esg_capex_per_revenue
Borealis Energy Corp Co,2024,PetroChemical,0.052768,0.470614,-701.0,-23.8537,3.3873,2.7898,965.2,0.199358,1.442977,0.073081,144642.89,95.0,8.6501,0.137259
Borealis Energy Corp Industries,1989,PetroChemical,0.03069,0.32223,184.79,4.2086,3.6206,3.7042,93.45,0.218478,1.278763,0.070301,17607.79,62.64,22.6409,0.104758
Borealis Energy Corp Industries,1990,PetroChemical,0.044408,0.387461,114.48,8.5756,2.0233,2.7638,173.84,0.300721,0.232933,0.053517,19406.78,63.22,19.7677,0.023876
Borealis Energy Corp Industries,1991,PetroChemical,0.030122,0.345701,-38.38,-24.6425,2.4612,2.023,48.06,0.206792,0.642731,0.048128,22668.77,67.98,23.9683,0.069466
Borealis Energy Corp Industries,1992,PetroChemical,0.04873,0.378312,-150.14,-6.8896,4.3116,1.8868,50.7,0.215294,0.725398,0.05712,18793.91,69.81,18.1689,0.080955
Borealis Energy Corp Industries,1993,PetroChemical,0.053975,0.397564,215.11,5.2578,3.1736,2.6272,143.91,0.244834,1.60382,0.045668,22731.69,70.67,20.0986,0.108381
Borealis Energy Corp Industries,1994,PetroChemical,0.052949,0.388871,287.83,4.0851,3.7798,3.0235,191.8,0.242973,0.617854,0.039826,19213.8,68.68,16.3409,0.039615
Borealis Energy Corp Industries,1995,PetroChemical,0.028506,0.373077,12.13,109.8796,2.8612,2.1751,140.35,0.251253,0.355871,0.052489,24740.3,67.52,18.5621,0.043201
Borealis Energy Corp Industries,1996,PetroChemical,0.021731,0.402675,296.17,4.7662,2.3478,2.6674,148.72,0.243608,0.823782,0.064001,21249.93,71.91,15.0537,0.085541
Borealis Energy Corp Industries,1997,PetroChemical,0.03086,0.398326,48.67,31.6815,3.5414,3.8731,73.41,0.200241,0.528136,0.057584,20251.85,71.69,13.134,0.057946
Borealis Energy Corp Industries,1998,PetroChemical,0.044968,0.420758,457.78,3.8192,2.211,2.625,185.45,0.209267,0.743392,0.086744,24897.76,71.69,14.2408,0.056305
Borealis Energy Corp Industries,1999,PetroChemical,0.034237,0.358445,406.17,3.8538,3.1724,4.8233,180.23,0.271042,1.337847,0.117212,26900.45,74.32,17.1856,0.13317
Borealis Energy Corp Industries,2000,PetroChemical,0.03161,0.346537,267.05,6.4349,3.1358,2.0148,84.17,0.229925,1.140328,0.070877,35091.48,75.78,20.4207,0.119213
Borealis Energy Corp Industries,2001,PetroChemical,0.038392,0.422692,-195.15,-11.0776,3.304,3.5664,56.69,0.19259,0.270939,0.075923,36006.91,76.71,16.656,0.031289
Borealis Energy Corp Industries,2002,PetroChemical,0.022403,0.346478,413.0,4.7408,4.1069,1.9761,201.17,0.188838,1.741035,0.076612,37736.37,79.96,19.2732,0.131166
Borealis Energy Corp Industries,2003,PetroChemical,0.044554,0.396002,227.89,9.5507,3.4248,2.6494,85.54,0.199365,0.904608,0.091698,34950.11,80.78,16.0579,0.114371
Borealis Energy Corp Industries,2004,PetroChemical,0.027601,0.387232,-64.86,-36.1747,3.5674,1.6409,-66.57,0.145881,0.528844,0.070295,37358.68,78.05,15.9224,0.067673
Borealis Energy Corp Industries,2005,PetroChemical,0.03462,0.427232,-176.59,-15.2108,1.9698,5.3672,470.56,0.299645,1.670018,0.153665,37866.77,82.2,14.0974,0.138522
Borealis Energy Corp Industries,2006,PetroChemical,0.027999,0.364163,-151.68,-16.8821,5.3047,2.169,134.41,0.194402,1.849545,0.048636,37865.88,82.51,14.7875,0.184155
Borealis Energy Corp Industries,2007,PetroChemical,0.03226,0.404197,561.17,5.1752,2.8703,3.0845,370.55,0.29596,1.614594,0.072204,48709.78,79.59,16.7723,0.181859
Borealis Energy Corp Industries,2008,PetroChemical,0.03256,0.404562,812.67,4.0698,2.0359,2.9722,292.41,0.242839,1.547599,0.1257,39379.07,84.63,11.9065,0.146428
Borealis Energy Corp Industries,2009,PetroChemical,0.043502,0.391748,881.54,3.656,4.5805,1.8393,27.32,0.157545,1.030354,0.034513,46829.95,82.78,14.5304,0.133129
Borealis Energy Corp Industries,2010,PetroChemical,0.035614,0.431354,20.29,199.1134,3.9145,1.9578,329.66,0.208636,1.250422,0.1003,46911.62,82.52,11.6118,0.084255
Borealis Energy Corp Industries,2011,PetroChemical,0.04275,0.415819,1073.38,3.9252,2.6494,4.5465,533.12,0.240922,0.638322,0.040483,49904.8,85.73,11.8449,0.039322
Borealis Energy Corp Industries,2012,PetroChemical,0.044615,0.410541,1038.66,4.1014,3.4206,1.978,158.14,0.15146,0.83896,0.110327,60045.76,89.75,14.0954,0.067029
Borealis Energy Corp Industries,2013,PetroChemical,0.029958,0.355021,24.22,171.2399,3.4228,3.6665,490.39,0.285668,0.996848,0.118032,70770.78,88.87,17.0638,0.070147
Borealis Energy Corp Industries,2014,PetroChemical,0.027346,0.394205,1452.29,3.3975,4.6011,2.6126,203.35,0.211769,1.622007,0.065692,62575.88,89.12,12.6823,0.182868
Borealis Energy Corp Industries,2015,PetroChemical,0.050144,0.421888,1923.46,2.8702,3.1441,2.1432,319.15,0.206025,1.9241,0.069761,68441.41,88.9,12.3971,0.183765
Borealis Energy Corp Industries,2016,PetroChemical,0.025946,0.402731,1512.12,3.6104,3.0018,3.39,580.08,0.231385,1.423305,0.08844,85974.18,90.3,15.7479,0.118872
Borealis Energy Corp Industries,2017,PetroChemical,0.048176,0.384024,247.73,22.4532,2.7703,2.0555,448.49,0.232417,1.551709,0.189131,72489.24,89.52,13.0322,0.202606
Borealis Energy Corp Industries,2018,PetroChemical,0.018895,0.418472,1218.38,5.4413,5.2036,2.0744,-66.37,0.150726,0.894743,0.129358,94408.99,94.48,14.2405,0.119977
Borealis Energy Corp Industries,2019,PetroChemical,0.047996,0.381485,-970.11,-6.8484,4.4005,2.1617,581.79,0.206718,0.745209,0.143811,79203.62,92.4,11.9216,0.053317
Borealis Energy Corp Industries,2020,PetroChemical,0.047597,0.408523,1323.47,5.4392,4.9841,2.0177,19.57,0.140306,0.741266,0.110075,84894.63,94.65,11.7933,0.083499
Borealis Energy Corp Industries,2021,PetroChemical,0.051784,0.43375,-685.24,-11.65,3.2313,4.7941,771.23,0.275034,1.658479,0.078769,92498.56,94.36,11.5869,0.20146
Borealis Energy Corp Industries,2022,PetroChemical,0.0365,0.441349,-582.02,-15.4513,2.979,2.9335,763.28,0.252482,1.522279,0.083102,69867.72,95.0,7.7692,0.194701
Borealis Energy Corp Industries,2023,PetroChemical,0.035392,0.386313,488.56,17.6025,3.8974,2.5994,258.39,0.178464,1.507609,0.117136,75827.0,95.0,8.8172,0.200434
Borealis Energy Corp Industries,2024,PetroChemical,0.040335,0.456073,-170.32,-59.3864,4.7675,2.4442,537.95,0.168883,1.479914,0.142471,93083.54,95.0,9.2028,0.142151
Borealis Renewables,1989,Renewables & Utilities,0.034136,0.334268,294.84,5.7225,3.563,2.9948,77.54,0.152665,0.565948,0.085904,15444.28,67.2,9.1537,0.048091
Borealis Renewables,1990,Renewables & Utilities,0.029056,0.330041,207.97,8.748,4.5849,3.7148,153.64,0.207005,0.50283,0.018244,14132.83,67.63,7.7682,0.040526
Borealis Renewables,1991,Renewables & Utilities,0.018268,0.28908,418.61,4.6224,6.2847,1.8543,129.02,0.177158,1.108828,0.088857,18183.41,65.01,9.3971,0.075297
Borealis Renewables,1992,Renewables & Utilities,0.041088,0.344997,1055.34,2.2522,4.2444,2.7297,304.04,0.218384,0.362445,0.065784,20581.17,68.43,8.6591,0.024428
Borealis Renewables,1993,Renewables & Utilities,0.039665,0.307049,53.75,43.3933,4.2873,1.8261,66.72,0.181355,1.074402,0.078245,17816.72,71.53,7.6388,0.137447
Borealis Renewables,1994,Renewables & Utilities,0.027313,0.337681,329.8,8.8258,2.4111,2.6719,386.73,0.260363,1.187461,0.0534,17376.28,72.9,5.9697,0.098126
Borealis Renewables,1995,Renewables & Utilities,0.033473,0.350252,751.76,4.4102,2.8729,2.4819,186.64,0.212485,0.554623,0.096231,28188.91,77.08,8.5024,0.057393
Borealis Renewables,1996,Renewables & Utilities,0.028425,0.332615,518.39,6.9721,4.3016,1.8451,161.84,0.183773,0.408758,0.077662,24968.74,76.87,6.9084,0.036417
Borealis Renewables,1997,Renewables & Utilities,0.030319,0.339305,1518.72,2.5574,3.0025,2.4196,337.19,0.256006,0.610723,0.09775,30096.8,75.23,7.7488,0.078688
Borealis Renewables,1998,Renewables & Utilities,0.037797,0.336193,1406.89,2.9662,4.3115,2.4609,297.03,0.213686,0.329649,0.124829,32663.52,77.29,7.8271,0.039812
Borealis Renewables,1999,Renewables & Utilities,0.015215,0.351083,1328.65,3.7512,5.8237,1.3407,126.27,0.143176,0.383589,0.093483,27649.95,82.64,5.5477,0.036121
Borealis Renewables,2000,Renewables & Utilities,0.026617,0.317487,485.33,10.1591,3.6718,3.1125,426.47,0.223305,0.886311,0.070568,41300.58,80.0,8.3765,0.104151
Borealis Renewables,2001,Renewables & Utilities,0.025537,0.360004,996.61,6.436,2.6174,3.2845,573.12,0.238303,1.92103,0.076673,34243.73,83.42,5.3387,0.135507
Borealis Renewables,2002,Renewables & Utilities,0.040456,0.350006,-110.62,-60.11,6.5246,1.5191,616.79,0.169463,2.264499,0.129534,49288.63,87.87,7.4125,0.15273
Borealis Renewables,2003,Renewables & Utilities,0.027732,0.335783,876.39,8.1759,2.9267,3.4196,718.71,0.248596,1.065911,0.061826,46103.65,87.1,6.4343,0.116258
Borealis Renewables,2004,Renewables & Utilities,0.019748,0.338032,-440.68,-18.0503,2.6854,2.0237,865.23,0.240296,1.262012,0.107613,60943.72,87.87,7.6616,0.103915
Borealis Renewables,2005,Renewables & Utilities,0.032403,0.355447,2041.7,4.3829,3.0069,2.7007,625.73,0.205589,1.713545,0.144035,61617.78,93.37,6.8858,0.172407
Borealis Renewables,2006,Renewables & Utilities,0.033293,0.336474,-803.57,-11.527,4.6234,1.8506,159.02,0.199384,1.372669,0.057314,67876.54,90.09,7.3279,0.189648
Borealis Renewables,2007,Renewables & Utilities,0.026229,0.331175,-475.11,-22.9903,3.9147,3.1767,1889.18,0.262152,1.663406,0.061003,73784.21,93.18,6.755,0.105096
Borealis Renewables,2008,Renewables & Utilities,0.035129,0.369156,2653.22,4.671,4.683,2.5565,1571.29,0.216379,1.311444,0.079978,76762.9,95.0,6.194,0.094848
Borealis Renewables,2009,Renewables & Utilities,0.035202,0.394647,-30.04,-489.5176,5.573,1.8107,-65.68,0.125489,1.179973,0.07223,87608.54,95.0,5.9577,0.115785
Borealis Renewables,2010,Renewables & Utilities,0.03733,0.347574,3443.1,4.2484,2.2094,4.5241,1609.1,0.236332,1.117283,0.068543,78839.66,95.0,5.3898,0.122515
Borealis Renewables,2011,Renewables & Utilities,0.013676,0.351124,-70.19,-238.0462,3.3294,3.4183,1998.98,0.241807,0.838101,0.051379,78672.27,95.0,4.7085,0.091786
Borealis Renewables,2012,Renewables & Utilities,0.045773,0.340971,3551.94,4.9691,4.2328,1.7109,1265.77,0.181569,1.459678,0.101681,110999.97,95.0,6.289,0.101712
Borealis Renewables,2013,Renewables & Utilities,0.035692,0.368653,4992.01,4.279,3.106,1.9649,1328.23,0.190742,2.578088,0.043992,105380.59,95.0,4.9334,0.180888
Borealis Renewables,2014,Renewables & Utilities,0.037463,0.37383,2211.55,10.7118,1.8487,3.3556,2645.95,0.269306,0.598977,0.120935,97929.12,95.0,4.1338,0.051256
Borealis Renewables,2015,Renewables & Utilities,0.016744,0.37381,4552.36,5.9442,2.7687,2.6554,3229.19,0.25186,2.319664,0.131062,117201.34,95.0,4.3312,0.229428
Borealis Renewables,2016,Renewables & Utilities,0.047231,0.35924,852.41,33.7518,4.5214,2.6886,1159.81,0.187335,0.808832,0.055843,167116.47,95.0,5.8086,0.081312
Borealis Renewables,2017,Renewables & Utilities,0.017767,0.351489,1257.46,23.627,2.7727,4.109,3525.34,0.249233,1.16216,0.100604,179659.83,95.0,6.0471,0.124204
Borealis Renewables,2018,Renewables & Utilities,0.015177,0.348134,-3253.47,-10.4441,4.2796,1.6306,2179.27,0.202874,0.549813,0.163592,209039.5,95.0,6.1519,0.066099
Borealis Renewables,2019,Renewables & Utilities,0.019703,0.373268,11895.11,3.3721,3.9924,2.6158,1974.85,0.188903,2.058027,0.124647,147567.79,95.0,3.679,0.235147
Borealis Renewables,2020,Renewables & Utilities,0.02221,0.387375,6380.12,7.1978,3.0975,2.2283,2754.46,0.192995,0.53681,0.187065,199065.83,95.0,4.3348,0.048722
Borealis Renewables,2021,Renewables & Utilities,0.041496,0.405263,9352.57,5.3996,1.6846,2.9535,5013.33,0.268412,0.977375,0.081251,224386.58,95.0,4.4433,0.13183
Borealis Renewables,2022,Renewables & Utilities,0.038199,0.39272,1021.22,51.7105,4.2839,2.8767,7283.6,0.229602,1.541376,0.070087,252393.85,95.0,4.7795,0.100112
Borealis Renewables,2023,Renewables & Utilities,0.033339,0.364826,-8910.28,-6.3423,4.2662,3.9025,3161.27,0.223397,1.978708,0.084516,262702.85,95.0,4.6486,0.208407
Borealis Renewables,2024,Renewables & Utilities,0.034619,0.388099,12333.17,5.2177,2.5656,2.7976,2799.83,0.225037,2.161923,0.121537,253743.97,95.0,3.9432,0.272075
Borealis Steel Co Ltd,1989,Steel & Metals,0.023881,0.355345,122.78,10.0542,3.43,1.8993,76.74,0.199741,0.70104,0.034425,113070.07,52.78,91.5955,0.075337
Borealis Steel Co Ltd,1990,Steel & Metals,0.026918,0.332361,146.93,8.1312,6.4631,2.1383,33.65,0.168366,0.492632,0.023349,120464.33,52.74,100.8306,0.045048
Borealis Steel Co Ltd,1991,Steel & Metals,0.031189,0.347051,186.01,7.0165,3.5606,1.9162,73.34,0.16363,1.534535,0.04346,120528.05,55.16,92.3488,0.093967
Borealis Steel Co Ltd,1992,Steel & Metals,0.035289,0.365789,22.59,62.7353,3.2687,1.7326,48.24,0.183137,0.8187,0.074655,118999.36,60.88,83.9685,0.083038
Borealis Steel Co Ltd,1993,Steel & Metals,0.044572,0.427247,118.31,14.2978,3.3285,4.0103,75.49,0.223964,0.788385,0.056306,161109.36,61.66,95.2425,0.084265
Borealis Steel Co Ltd,1994,Steel & Metals,0.032926,0.39546,526.94,3.165,3.8214,3.2888,133.0,0.202976,0.471124,0.060942,142235.43,61.09,85.2843,0.03287
Borealis Steel Co Ltd,1995,Steel & Metals,0.029605,0.360415,20.19,87.419,4.346,3.0806,144.34,0.217423,1.438113,0.092259,166105.44,64.06,94.1113,0.095519
Borealis Steel Co Ltd,1996,Steel & Metals,0.046784,0.364291,542.57,3.439,3.0649,5.2556,242.81,0.254117,1.312066,0.094392,176664.71,64.57,94.6802,0.098311
Borealis Steel Co Ltd,1997,Steel & Metals,0.02958,0.356202,332.16,5.7577,2.7725,2.6406,148.53,0.237209,0.497717,0.100797,147168.56,65.98,76.9513,0.055854
Borealis Steel Co Ltd,1998,Steel & Metals,0.030334,0.342641,402.2,4.8884,3.8029,3.1681,81.74,0.247424,0.562851,0.089255,165705.65,67.44,84.2814,0.077911
Borealis Steel Co Ltd,1999,Steel & Metals,0.039859,0.389437,24.97,90.9736,3.2356,2.5492,100.03,0.166296,0.544009,0.106289,175814.87,70.32,77.3966,0.052703
Borealis Steel Co Ltd,2000,Steel & Metals,0.022991,0.367609,-49.78,-46.7632,3.8744,1.7441,123.88,0.20063,0.340727,0.029453,193263.97,69.69,83.0218,0.029959
Borealis Steel Co Ltd,2001,Steel & Metals,0.035962,0.391638,619.43,4.2755,3.3036,2.0042,177.17,0.24789,0.375119,0.08656,203117.32,75.25,76.6946,0.038722
Borealis Steel Co Ltd,2002,Steel & Metals,0.028882,0.353684,-673.86,-3.7788,4.7933,1.8547,131.94,0.222483,0.820669,0.10042,191436.67,72.33,75.1793,0.089409
Borealis Steel Co Ltd,2003,Steel & Metals,0.031137,0.379744,613.65,4.4912,2.753,2.2507,468.84,0.283353,0.571143,0.1146,219860.91,73.55,79.7754,0.052885
Borealis Steel Co Ltd,2004,Steel & Metals,0.013958,0.424043,-212.07,-15.6115,2.1909,3.2177,301.41,0.257175,1.057556,0.07492,230622.63,74.82,69.6589,0.11505
Borealis Steel Co Ltd,2005,Steel & Metals,0.034607,0.410819,348.49,10.0694,3.7426,1.8619,92.7,0.163584,0.488943,0.027655,217174.21,80.83,61.889,0.048705
Borealis Steel Co Ltd,2006,Steel & Metals,0.029528,0.36556,761.08,4.1373,2.8727,4.9545,297.19,0.29324,1.543985,0.084129,277846.34,79.17,88.2374,0.157073
Borealis Steel Co Ltd,2007,Steel & Metals,0.025393,0.353706,1106.88,3.0162,3.9224,1.6373,220.26,0.175756,1.444754,0.134855,279489.12,84.32,83.716,0.119729
Borealis Steel Co Ltd,2008,Steel & Metals,0.041173,0.365637,-624.98,-5.7718,3.286,2.24,463.98,0.242481,1.125416,0.036747,250183.96,83.39,69.3559,0.077888
Borealis Steel Co Ltd,2009,Steel & Metals,0.032494,0.432586,210.85,21.0071,4.6866,2.9863,307.95,0.19719,0.671209,0.151321,331759.24,86.54,74.9004,0.058602
Borealis Steel Co Ltd,2010,Steel & Metals,0.035395,0.413756,257.0,18.5854,3.264,3.3087,479.25,0.251619,1.746298,0.062524,320800.36,88.49,67.1628,0.128401
Borealis Steel Co Ltd,2011,Steel & Metals,0.026059,0.393589,134.62,34.0467,4.4294,2.0455,210.29,0.183428,0.725517,0.133077,358894.29,89.47,78.3036,0.074354
Borealis Steel Co Ltd,2012,Steel & Metals,0.015267,0.380032,3.28,1536.6799,2.829,3.3381,456.25,0.271823,1.481249,0.052235,338380.52,86.64,67.1349,0.182747
Borealis Steel Co Ltd,2013,Steel & Metals,0.023455,0.380314,2031.6,2.5753,2.7518,3.1949,159.22,0.196476,1.23463,0.057607,305621.21,90.91,58.4144,0.135686
Borealis Steel Co Ltd,2014,Steel & Metals,0.048465,0.399066,2098.05,2.6566,2.8469,3.4751,811.81,0.23699,1.275061,0.103203,281355.33,92.99,50.4795,0.077247
Borealis Steel Co Ltd,2015,Steel & Metals,0.036736,0.390459,-351.2,-17.8754,4.172,1.95,309.49,0.227271,1.048456,0.10497,326544.23,95.0,52.0154,0.122423
Borealis Steel Co Ltd,2016,Steel & Metals,0.044567,0.447732,-553.77,-12.3775,2.7905,2.6776,1056.15,0.248364,1.345812,0.165519,372800.0,95.0,54.3892,0.09918
Borealis Steel Co Ltd,2017,Steel & Metals,0.046086,0.39361,1920.88,3.6642,3.3415,2.4349,471.61,0.214628,0.975005,0.059663,407485.46,95.0,57.894,0.128852
Borealis Steel Co Ltd,2018,Steel & Metals,0.032877,0.431043,-729.67,-10.3701,3.7224,3.4258,332.63,0.187013,0.9103,0.121106,363209.31,95.0,48.0008,0.121697
Borealis Steel Co Ltd,2019,Steel & Metals,0.041387,0.403759,-399.75,-19.7398,3.967,2.2145,508.18,0.225881,0.846562,0.16888,400356.03,95.0,50.736,0.07868
Borealis Steel Co Ltd,2020,Steel & Metals,0.04057,0.4167,1327.03,6.6217,3.0478,2.3052,621.94,0.166904,2.416411,0.06192,438640.0,95.0,49.918,0.148501
Borealis Steel Co Ltd,2021,Steel & Metals,0.025159,0.382954,3036.26,2.7978,4.1765,2.2659,766.38,0.239787,1.419294,0.070964,454710.61,95.0,53.5286,0.123799
Borealis Steel Co Ltd,2022,Steel & Metals,0.029194,0.430111,2195.76,4.2969,1.947,5.1634,1555.48,0.259354,2.532111,0.103205,559662.18,95.0,59.3182,0.188883
Borealis Steel Co Ltd,2023,Steel & Metals,0.041079,0.412849,2238.35,4.5978,2.1902,2.2267,166.48,0.205626,0.793973,0.176321,457490.16,95.0,44.4537,0.103689
Borealis Steel Co Ltd,2024,Steel & Metals,0.046178,0.422587,2979.18,3.8466,2.8489,2.5658,1879.77,0.280501,1.046269,0.081125,469709.97,95.0,40.9875,0.098266
Buttress Generation Ltd Holdings,1989,Power,0.033863,0.354452,236.79,4.0483,2.4872,2.3252,69.86,0.249864,0.306148,0.030376,63600.26,60.87,66.347,0.035166
Buttress Generation Ltd Holdings,1990,Power,0.021863,0.375495,323.24,3.4033,2.763,3.5598,102.02,0.251111,0.496521,0.080412,66355.01,65.08,60.3189,0.04087
Buttress Generation Ltd Holdings,1991,Power,0.030652,0.382287,13.08,88.6376,2.3286,3.9765,30.43,0.212752,0.762799,0.048876,77170.08,65.91,66.5615,0.106152
Buttress Generation Ltd Holdings,1992,Power,0.029264,0.360264,-339.01,-3.3627,4.2852,2.6814,8.5,0.197958,0.625611,0.106674,65420.93,62.97,57.3873,0.086439
Buttress Generation Ltd Holdings,1993,Power,0.030839,0.392152,98.2,13.3077,3.571,2.6761,93.13,0.195459,0.881351,0.031872,58457.32,67.82,44.7325,0.070086
Buttress Generation Ltd Holdings,1994,Power,0.029764,0.381431,31.23,42.5415,3.3822,2.2325,138.33,0.23587,0.567406,0.026996,81822.48,65.8,61.5869,0.066432
Buttress Generation Ltd Holdings,1995,Power,0.031186,0.353271,281.32,4.7869,3.438,3.2754,140.37,0.257793,0.701634,0.02814,71131.98,70.27,52.821,0.092481
Buttress Generation Ltd Holdings,1996,Power,0.039559,0.389535,295.71,4.9699,2.9888,4.6922,115.06,0.265187,0.49705,0.084714,75983.32,72.11,51.702,0.064778
Buttress Generation Ltd Holdings,1997,Power,0.034047,0.383757,-193.79,-8.1568,7.7826,1.2798,11.61,0.130676,1.265463,0.094282,99654.12,73.97,63.0443,0.123224
Buttress Generation Ltd Holdings,1998,Power,0.041108,0.386865,486.92,3.6243,3.6142,2.328,80.48,0.203973,0.938135,0.029064,74116.47,76.88,41.9985,0.087905
Buttress Generation Ltd Holdings,1999,Power,0.026682,0.381977,-148.05,-12.3528,3.2669,2.1415,166.28,0.236146,1.019553,0.117678,102604.58,76.57,56.1039,0.069285
Buttress Generation Ltd Holdings,2000,Power,0.031371,0.377499,210.33,8.7717,2.4296,4.4473,112.89,0.196432,1.203624,0.042909,97017.01,74.31,52.5849,0.127802
Buttress Generation Ltd Holdings,2001,Power,0.015652,0.370541,565.2,3.1896,3.0161,2.2217,-18.9,0.173252,0.840954,0.094568,87119.27,75.68,48.3258,0.106204
Buttress Generation Ltd Holdings,2002,Power,0.040045,0.387805,97.28,21.2697,3.1895,3.5414,315.18,0.246124,0.871726,0.109171,101369.44,76.76,48.9916,0.061451
Buttress Generation Ltd Holdings,2003,Power,0.039859,0.402484,698.06,3.1707,4.2494,1.9758,203.18,0.217183,1.375873,0.050131,97083.76,81.84,43.863,0.157527
Buttress Generation Ltd Holdings,2004,Power,0.033496,0.382408,422.07,5.6064,2.3314,2.6054,231.23,0.228577,1.690976,0.047709,109233.88,80.52,46.1625,0.166776
Buttress Generation Ltd Holdings,2005,Power,0.0175,0.432783,419.27,6.3314,2.9807,2.6358,149.6,0.201098,0.945224,0.053219,121741.71,80.97,45.8612,0.126567
Buttress Generation Ltd Holdings,2006,Power,0.019456,0.425757,300.03,9.2009,2.5062,3.4616,45.58,0.21879,1.11134,0.04475,146004.04,84.13,52.8895,0.144739
Buttress Generation Ltd Holdings,2007,Power,0.037589,0.340977,233.54,10.7794,3.7974,2.6376,144.56,0.218696,1.433989,0.037543,121873.06,86.37,48.4119,0.155457
Buttress Generation Ltd Holdings,2008,Power,0.02189,0.367919,333.6,7.9046,4.8092,2.6289,171.9,0.217909,1.073515,0.17865,127736.17,85.08,48.4405,0.129084
Buttress Generation Ltd Holdings,2009,Power,0.045898,0.398275,-462.9,-6.5533,1.8096,3.7206,379.09,0.296126,0.944677,0.044731,143660.69,89.26,47.3579,0.097326
Buttress Generation Ltd Holdings,2010,Power,0.033596,0.360666,-440.56,-6.9754,3.587,3.494,298.98,0.23634,1.562743,0.15841,150537.56,87.75,48.986,0.10731
Buttress Generation Ltd Holdings,2011,Power,0.033147,0.35837,-322.21,-9.8123,3.1395,4.038,177.05,0.231913,0.716959,0.183312,176990.89,89.47,55.9813,0.073061
Buttress Generation Ltd Holdings,2012,Power,0.026939,0.342501,639.12,5.1444,2.6379,3.3794,337.92,0.224087,2.561428,0.105654,143190.59,90.55,43.5512,0.197654
Buttress Generation Ltd Holdings,2013,Power,0.035406,0.389224,736.66,5.0317,4.1913,2.8329,385.42,0.182586,1.880693,0.105026,129258.65,91.53,34.8722,0.117206
Buttress Generation Ltd Holdings,2014,Power,0.048004,0.449645,359.79,12.1718,2.7417,3.1109,227.86,0.215115,0.559582,0.122344,183563.54,95.0,41.9163,0.067447
